photos,index,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,class,valid,train,test
DJI_0292_12,1043,3,270.5,268.0,243.0,236.0,298.0,300.0,512.0,512.0,trash bin,True,False,False
DJI_0017_32,1044,1,334.0,445.0,322.0,429.0,346.0,461.0,512.0,512.0,toy,False,True,False
DJI_0017_32,1045,2,299.5,53.0,270.0,33.0,329.0,73.0,512.0,512.0,toy,False,True,False
DJI_0017_32,1046,3,456.5,124.5,447.0,115.0,466.0,134.0,512.0,512.0,toy,False,True,False
DJI_0017_32,1047,4,429.0,465.0,399.0,436.0,459.0,494.0,512.0,512.0,flower pot,False,True,False
DJI_0017_32,1048,5,133.5,453.5,102.0,423.0,165.0,484.0,512.0,512.0,flower pot,False,True,False
DJI_0017_32,1049,6,188.0,429.5,176.0,420.0,200.0,439.0,512.0,512.0,toy,False,True,False
DJI_0017_32,1050,7,119.5,473.0,111.0,465.0,128.0,481.0,512.0,512.0,toy,False,True,False
G0024059_23,1051,1,213.0,387.5,1.0,373.0,425.0,402.0,440.0,464.0,gutter,False,False,True
G0024059_23,1052,2,426.0,192.0,412.0,1.0,440.0,383.0,440.0,464.0,gutter,False,False,True
DJI_0293_26,1053,1,80.0,351.0,18.0,190.0,142.0,512.0,512.0,512.0,porch,False,True,False
G0024080_14,1054,1,376.5,131.5,358.0,119.0,395.0,144.0,512.0,512.0,container,True,False,False
G0024080_14,1055,2,494.0,145.5,482.0,135.0,506.0,156.0,512.0,512.0,container,True,False,False
G0024080_14,1056,3,19.0,361.0,1.0,343.0,37.0,379.0,512.0,512.0,container,True,False,False
G0024080_14,1057,4,18.0,360.0,1.0,346.0,35.0,374.0,512.0,512.0,flower pot,True,False,False
DJI_0014_33,1058,1,369.0,255.5,357.0,237.0,381.0,274.0,512.0,512.0,flower pot,False,True,False
DJI_0293_30,1059,1,289.0,277.5,274.0,256.0,304.0,299.0,512.0,512.0,flower pot,False,False,True
DJI_0293_30,1060,2,242.5,282.5,212.0,257.0,273.0,308.0,512.0,512.0,container,False,False,True
G0036465_15,1061,1,46.5,431.5,16.0,408.0,77.0,455.0,512.0,512.0,toy,False,True,False
G0036465_15,1062,2,60.0,28.5,40.0,11.0,80.0,46.0,512.0,512.0,container,False,True,False
DJI_0336_10,1063,1,285.5,367.5,131.0,291.0,440.0,444.0,500.0,500.0,clutter,False,True,False
DJI_0336_10,1064,2,317.5,398.5,285.0,365.0,350.0,432.0,500.0,500.0,trash,False,True,False
G0013840_10,1065,1,80.0,104.5,39.0,67.0,121.0,142.0,512.0,512.0,table,False,True,False
G0013840_10,1066,2,157.0,26.5,107.0,1.0,207.0,52.0,512.0,512.0,table,False,True,False
G0013840_10,1067,3,52.0,40.5,38.0,26.0,66.0,55.0,512.0,512.0,container,False,True,False
G0013864_16,1068,1,419.0,404.0,386.0,363.0,452.0,445.0,512.0,512.0,trash bin,True,False,False
G0024057_9,1069,1,80.5,318.0,65.0,303.0,96.0,333.0,512.0,512.0,container,False,True,False
G0024057_9,1070,2,16.5,396.0,6.0,384.0,27.0,408.0,512.0,512.0,container,False,True,False
DJI_0007_3,1071,1,465.5,260.0,440.0,228.0,491.0,292.0,512.0,512.0,trash bin,False,True,False
DJI_0007_3,1072,2,494.0,265.5,476.0,233.0,512.0,298.0,512.0,512.0,trash bin,False,True,False
G0036502_3,1073,1,170.0,357.0,151.0,334.0,189.0,380.0,512.0,512.0,container,True,False,False
G0036502_3,1074,2,341.0,487.5,327.0,473.0,355.0,502.0,512.0,512.0,container,True,False,False
G0036502_3,1075,3,368.5,494.0,357.0,478.0,380.0,510.0,512.0,512.0,container,True,False,False
DJI_0007_6,1076,1,365.5,357.0,347.0,333.0,384.0,381.0,512.0,512.0,flower pot,False,True,False
G0013832_6,1077,1,75.5,63.5,14.0,1.0,137.0,126.0,512.0,512.0,car,False,True,False
G0013832_6,1078,2,72.5,319.0,1.0,227.0,144.0,411.0,512.0,512.0,car,False,True,False
DJI_0045_24,1079,1,447.5,227.5,414.0,202.0,481.0,253.0,512.0,512.0,container,False,True,False
DJI_0045_24,1080,2,421.5,315.0,399.0,291.0,444.0,339.0,512.0,512.0,container,False,True,False
G0013859_13,1081,1,311.0,405.0,289.0,384.0,333.0,426.0,512.0,512.0,flower pot,False,True,False
G0013859_13,1082,2,314.0,403.5,292.0,381.0,336.0,426.0,512.0,512.0,container,False,True,False
G0013859_13,1083,3,367.0,462.5,301.0,419.0,433.0,506.0,512.0,512.0,table,False,True,False
DJI_0191_19,1084,1,177.5,431.0,170.0,422.0,185.0,440.0,500.0,500.0,container,True,False,False
DJI_0191_19,1085,2,177.0,367.0,168.0,358.0,186.0,376.0,500.0,500.0,container,True,False,False
DJI_0112_39,1086,1,44.0,365.5,22.0,348.0,66.0,383.0,500.0,500.0,flower pot,False,True,False
G0024060_14,1087,1,420.0,382.5,328.0,304.0,512.0,461.0,512.0,512.0,car,False,True,False
G0024060_14,1088,2,160.5,42.5,74.0,1.0,247.0,84.0,512.0,512.0,car,False,True,False
DJI_0312_33,1089,1,153.0,496.0,136.0,480.0,170.0,512.0,512.0,512.0,flower pot,False,True,False
DJI_0312_33,1090,2,327.5,496.0,307.0,480.0,348.0,512.0,512.0,512.0,flower pot,False,True,False
G0013831_9,1091,2,104.5,488.0,82.0,472.0,127.0,504.0,512.0,512.0,flower pot,False,True,False
G0013831_9,1092,3,104.0,486.0,86.0,469.0,122.0,503.0,512.0,512.0,container,False,True,False
G0013831_9,1093,4,313.5,453.5,199.0,401.0,428.0,506.0,512.0,512.0,car,False,True,False
G0024066_6,1094,1,165.0,66.5,28.0,1.0,302.0,132.0,512.0,512.0,car,False,False,True
G0024057_0,1095,1,228.0,248.5,138.0,136.0,318.0,361.0,512.0,512.0,car,False,True,False
DJI_0335_12,1096,1,138.0,342.5,113.0,313.0,163.0,372.0,500.0,500.0,container,False,True,False
DJI_0335_12,1097,2,136.0,340.5,111.0,311.0,161.0,370.0,500.0,500.0,bird bath,False,True,False
G0013863_13,1098,1,353.0,118.0,338.0,101.0,368.0,135.0,512.0,512.0,container,False,False,True
G0024086_3,1099,1,333.5,420.5,292.0,392.0,375.0,449.0,512.0,512.0,drain,False,True,False
G0024049_9,1100,1,450.0,222.5,422.0,173.0,478.0,272.0,512.0,512.0,toy,False,True,False
G0024049_9,1101,2,396.0,40.0,352.0,1.0,440.0,79.0,512.0,512.0,toy,False,True,False
G0024044_12,1102,1,493.0,116.0,483.0,107.0,503.0,125.0,512.0,512.0,container,False,True,False
G0024044_12,1103,2,422.5,205.5,404.0,195.0,441.0,216.0,512.0,512.0,container,False,True,False
G0036449_21,1104,1,293.0,86.0,266.0,55.0,320.0,117.0,512.0,464.0,flower pot,False,True,False
G0036449_21,1105,2,327.0,158.5,297.0,121.0,357.0,196.0,512.0,464.0,flower pot,False,True,False
G0036449_21,1106,3,337.5,14.5,303.0,2.0,372.0,27.0,512.0,464.0,container,False,True,False
G0036449_21,1107,4,379.0,131.5,246.0,2.0,512.0,261.0,512.0,464.0,porch,False,True,False
DJI_0320_9,1108,1,286.0,178.0,131.0,1.0,441.0,355.0,512.0,512.0,clutter,False,True,False
DJI_0320_9,1109,2,226.5,168.0,187.0,11.0,266.0,325.0,512.0,512.0,toy,False,True,False
DJI_0320_9,1110,3,224.5,166.0,185.0,9.0,264.0,323.0,512.0,512.0,kayak,False,True,False
DJI_0099_43,1111,1,267.5,168.5,37.0,1.0,498.0,336.0,500.0,500.0,porch,False,True,False
DJI_0032_31,1112,1,150.0,169.0,92.0,124.0,208.0,214.0,416.0,512.0,toy,True,False,False
DJI_0032_31,1113,2,111.0,381.5,63.0,334.0,159.0,429.0,416.0,512.0,trash bin,True,False,False
DJI_0032_31,1114,3,142.5,80.0,94.0,31.0,191.0,129.0,416.0,512.0,toy,True,False,False
DJI_0032_31,1115,4,321.0,141.0,292.0,117.0,350.0,165.0,416.0,512.0,container,True,False,False
DJI_0335_1,1116,1,299.5,301.5,140.0,266.0,459.0,337.0,500.0,500.0,ladder,False,True,False
DJI_0429_31,1117,1,466.0,462.5,445.0,447.0,487.0,478.0,500.0,500.0,container,False,False,True
DJI_0429_31,1118,2,434.5,462.0,415.0,441.0,454.0,483.0,500.0,500.0,container,False,False,True
G0024066_12,1119,1,146.0,358.5,14.0,262.0,278.0,455.0,512.0,512.0,car,False,True,False
G0024066_12,1120,2,401.5,394.5,291.0,319.0,512.0,470.0,512.0,512.0,car,False,True,False
G0013868_1,1121,1,101.0,338.5,1.0,253.0,201.0,424.0,512.0,512.0,car,False,False,True
G0013868_1,1122,2,356.0,414.5,220.0,317.0,492.0,512.0,512.0,512.0,car,False,False,True
DJI_0033_3,1123,1,278.0,364.0,258.0,337.0,298.0,391.0,512.0,512.0,watering can,False,True,False
G0036427_12,1124,1,20.0,14.0,3.0,1.0,37.0,27.0,512.0,512.0,trash bin,False,True,False
DJI_0017_40,1125,1,246.0,37.0,209.0,1.0,283.0,73.0,512.0,440.0,clutter,False,True,False
G0024021_16,1126,2,219.5,436.5,115.0,383.0,324.0,490.0,512.0,512.0,car,False,True,False
DJI_0427_38,1127,1,113.5,307.5,1.0,172.0,226.0,443.0,500.0,500.0,umbrella,False,True,False
G0036461_10,1128,1,244.5,228.0,195.0,199.0,294.0,257.0,512.0,512.0,toy,False,True,False
G0013843_7,1129,2,339.0,229.5,232.0,186.0,446.0,273.0,512.0,512.0,toy,False,True,False
G0013843_7,1130,5,365.5,331.5,352.0,315.0,379.0,348.0,512.0,512.0,container,False,True,False
G0024062_20,1131,1,207.0,193.0,182.0,165.0,232.0,221.0,512.0,464.0,trash bin,False,True,False
G0024062_20,1132,2,181.5,224.0,161.0,205.0,202.0,243.0,512.0,464.0,trash bin,False,True,False
G0024062_20,1133,3,222.5,254.5,203.0,231.0,242.0,278.0,512.0,464.0,trash bin,False,True,False
G0024062_20,1134,4,202.5,193.5,179.0,167.0,226.0,220.0,512.0,464.0,container,False,True,False
G0024062_20,1135,5,220.0,254.0,197.0,229.0,243.0,279.0,512.0,464.0,container,False,True,False
G0024062_20,1136,6,180.5,226.0,162.0,207.0,199.0,245.0,512.0,464.0,container,False,True,False
DJI_0131_5,1137,1,412.0,141.5,336.0,15.0,488.0,268.0,500.0,500.0,basketball,False,True,False
DJI_0131_5,1138,2,404.0,401.5,357.0,358.0,451.0,445.0,500.0,500.0,container,False,True,False
DJI_0131_5,1139,3,448.5,424.0,409.0,379.0,488.0,469.0,500.0,500.0,container,False,True,False
DJI_0018_14,1140,1,447.5,342.0,412.0,298.0,483.0,386.0,512.0,512.0,trash bin,False,True,False
DJI_0018_14,1141,2,386.5,341.0,364.0,299.0,409.0,383.0,512.0,512.0,container,False,True,False
DJI_0018_14,1142,3,275.0,345.5,185.0,250.0,365.0,441.0,512.0,512.0,container,False,True,False
G0013832_3,1143,2,31.5,107.0,25.0,100.0,38.0,114.0,512.0,512.0,container,True,False,False
G0013832_3,1144,3,34.0,182.5,25.0,172.0,43.0,193.0,512.0,512.0,container,True,False,False
G0024058_10,1145,1,106.0,213.5,93.0,197.0,119.0,230.0,512.0,512.0,container,True,False,False
G0024058_10,1146,2,146.0,203.0,135.0,193.0,157.0,213.0,512.0,512.0,container,True,False,False
G0024058_10,1147,3,163.0,206.5,152.0,195.0,174.0,218.0,512.0,512.0,container,True,False,False
G0024058_10,1148,4,280.5,377.5,199.0,283.0,362.0,472.0,512.0,512.0,umbrella,True,False,False
G0024058_10,1149,5,198.0,480.5,171.0,460.0,225.0,501.0,512.0,512.0,toy,True,False,False
G0024058_10,1150,6,376.5,220.5,341.0,186.0,412.0,255.0,512.0,512.0,table,True,False,False
G0024058_10,1151,7,60.5,282.5,52.0,275.0,69.0,290.0,512.0,512.0,container,True,False,False
DJI_0015_18,1152,1,74.0,101.5,62.0,86.0,86.0,117.0,512.0,512.0,flower pot,True,False,False
DJI_0015_18,1153,2,100.5,114.0,86.0,100.0,115.0,128.0,512.0,512.0,flower pot,True,False,False
DJI_0015_18,1154,3,92.0,64.0,55.0,41.0,129.0,87.0,512.0,512.0,flower pot,True,False,False
DJI_0001_18,1155,1,414.0,125.0,387.0,100.0,441.0,150.0,512.0,512.0,flower pot,False,False,True
DJI_0037_32,1156,1,143.5,235.0,1.0,1.0,286.0,469.0,512.0,512.0,porch,False,True,False
G0013848_9,1157,1,255.5,405.0,235.0,384.0,276.0,426.0,512.0,512.0,table,False,False,True
G0024018_14,1158,1,278.5,342.5,261.0,309.0,296.0,376.0,512.0,512.0,gutter,False,True,False
DJI_0037_18,1159,1,137.0,471.0,97.0,440.0,177.0,502.0,512.0,512.0,trash bin,False,True,False
G0024026_6,1160,1,374.0,492.5,355.0,476.0,393.0,509.0,512.0,512.0,flower pot,True,False,False
DJI_0104_5,1161,1,158.5,216.0,147.0,204.0,170.0,228.0,500.0,500.0,toy,True,False,False
DJI_0104_5,1162,2,181.5,211.0,168.0,193.0,195.0,229.0,500.0,500.0,toy,True,False,False
DJI_0104_5,1163,3,235.0,278.5,226.0,265.0,244.0,292.0,500.0,500.0,toy,True,False,False
DJI_0104_5,1164,4,197.5,278.5,184.0,263.0,211.0,294.0,500.0,500.0,toy,True,False,False
DJI_0104_5,1165,5,194.5,234.0,182.0,222.0,207.0,246.0,500.0,500.0,toy,True,False,False
DJI_0104_5,1166,6,112.0,401.5,61.0,356.0,163.0,447.0,500.0,500.0,toy,True,False,False
G0036474_18,1167,1,318.0,61.0,299.0,41.0,337.0,81.0,512.0,464.0,container,False,True,False
G0036474_18,1168,2,219.5,59.5,196.0,43.0,243.0,76.0,512.0,464.0,container,False,True,False
G0036558_1,1169,1,173.5,289.5,162.0,280.0,185.0,299.0,512.0,512.0,container,False,True,False
G0036558_1,1170,2,276.0,302.5,256.0,285.0,296.0,320.0,512.0,512.0,pot,False,True,False
G0013854_22,1171,1,198.5,128.5,116.0,39.0,281.0,218.0,512.0,464.0,trash,False,True,False
G0013854_22,1172,2,208.5,126.5,122.0,40.0,295.0,213.0,512.0,464.0,clutter,False,True,False
G0024029_2,1173,1,203.0,338.0,106.0,186.0,300.0,490.0,512.0,512.0,car,False,True,False
DJI_0175_30,1174,1,165.0,303.5,108.0,254.0,222.0,353.0,500.0,500.0,basketball,False,True,False
DJI_0175_30,1175,2,278.5,450.5,248.0,418.0,309.0,483.0,500.0,500.0,trash bin,False,True,False
DJI_0175_30,1176,3,319.0,456.5,288.0,422.0,350.0,491.0,500.0,500.0,trash bin,False,True,False
DJI_0099_42,1177,1,382.5,296.5,343.0,253.0,422.0,340.0,500.0,500.0,container,False,True,False
DJI_0099_42,1178,2,383.5,297.5,345.0,256.0,422.0,339.0,500.0,500.0,larvae,False,True,False
DJI_0099_42,1179,3,429.5,89.5,359.0,4.0,500.0,175.0,500.0,500.0,toy,False,True,False
DJI_0099_42,1180,4,429.0,87.0,359.0,1.0,499.0,173.0,500.0,500.0,no larvae,False,True,False
DJI_0334_24,1181,1,444.0,129.0,388.0,1.0,500.0,257.0,500.0,500.0,porch,False,False,True
G0024030_23,1182,1,52.5,338.5,2.0,316.0,103.0,361.0,440.0,464.0,table,False,True,False
G0024059_6,1183,1,375.5,67.0,243.0,1.0,508.0,133.0,512.0,512.0,car,True,False,False
G0024061_19,1184,1,357.0,224.5,342.0,211.0,372.0,238.0,512.0,464.0,container,False,True,False
G0036459_12,1185,1,339.5,29.5,322.0,14.0,357.0,45.0,512.0,512.0,container,True,False,False
G0024037_15,1186,1,323.5,324.0,229.0,183.0,418.0,465.0,512.0,512.0,trash,False,True,False
G0024039_16,1187,1,89.5,36.5,78.0,24.0,101.0,49.0,512.0,512.0,container,False,True,False
G0013877_21,1188,1,489.0,283.5,474.0,258.0,504.0,309.0,512.0,464.0,pot,False,True,False
G0013877_21,1189,2,489.5,288.0,467.0,262.0,512.0,314.0,512.0,464.0,container,False,True,False
G0013877_21,1190,3,217.0,165.0,195.0,138.0,239.0,192.0,512.0,464.0,tarp,False,True,False
G0013877_21,1191,4,406.5,344.0,374.0,306.0,439.0,382.0,512.0,464.0,tarp,False,True,False
DJI_0016_3,1192,1,68.0,86.0,42.0,54.0,94.0,118.0,512.0,512.0,flower pot,False,False,True
G0013880_9,1193,1,157.5,208.0,7.0,63.0,308.0,353.0,512.0,512.0,clutter,False,True,False
G0024084_10,1194,1,311.0,89.0,270.0,50.0,352.0,128.0,512.0,512.0,table,False,True,False
G0024084_10,1195,3,438.5,114.5,429.0,99.0,448.0,130.0,512.0,512.0,table,False,True,False
G0024084_10,1196,4,460.5,110.0,450.0,97.0,471.0,123.0,512.0,512.0,container,False,True,False
G0024031_11,1197,1,103.5,330.5,23.0,241.0,184.0,420.0,440.0,512.0,basketball,False,True,False
DJI_0111_25,1198,1,386.0,268.5,360.0,240.0,412.0,297.0,500.0,500.0,container,True,False,False
DJI_0111_25,1199,2,154.0,355.0,123.0,326.0,185.0,384.0,500.0,500.0,trash bin,True,False,False
G0013882_14,1200,2,191.0,220.5,167.0,197.0,215.0,244.0,512.0,512.0,container,False,True,False
DJI_0297_23,1201,1,390.5,390.5,366.0,364.0,415.0,417.0,416.0,512.0,container,False,False,True
DJI_0309_9,1202,1,109.0,463.5,82.0,428.0,136.0,499.0,512.0,512.0,container,True,False,False
DJI_0309_9,1203,2,376.5,396.5,346.0,362.0,407.0,431.0,512.0,512.0,flower pot,True,False,False
G0024061_14,1204,1,221.5,390.5,203.0,366.0,240.0,415.0,512.0,512.0,container,False,True,False
G0024061_14,1205,2,198.0,416.0,178.0,395.0,218.0,437.0,512.0,512.0,container,False,True,False
G0024061_14,1206,3,234.5,450.5,215.0,428.0,254.0,473.0,512.0,512.0,container,False,True,False
G0024061_14,1207,4,221.5,392.0,198.0,374.0,245.0,410.0,512.0,512.0,trash bin,False,True,False
G0024061_14,1208,5,198.0,419.5,178.0,402.0,218.0,437.0,512.0,512.0,trash bin,False,True,False
G0024061_14,1209,6,239.0,453.5,215.0,430.0,263.0,477.0,512.0,512.0,trash bin,False,True,False
G0013834_12,1210,1,459.5,68.0,440.0,50.0,479.0,86.0,512.0,512.0,container,True,False,False
G0013834_12,1211,2,484.0,61.0,472.0,50.0,496.0,72.0,512.0,512.0,container,True,False,False
G0013834_12,1212,3,493.0,71.5,483.0,59.0,503.0,84.0,512.0,512.0,container,True,False,False
G0013834_12,1213,4,206.0,45.5,65.0,1.0,347.0,90.0,512.0,512.0,car,True,False,False
DJI_0163_6,1214,1,415.0,66.0,374.0,49.0,456.0,83.0,500.0,500.0,gutter,False,True,False
G0024075_15,1215,1,242.0,59.5,99.0,1.0,385.0,118.0,512.0,512.0,car,True,False,False
DJI_0312_3,1216,1,190.0,189.5,146.0,142.0,234.0,237.0,512.0,512.0,trash bin,False,True,False
DJI_0312_3,1217,2,425.0,486.0,397.0,460.0,453.0,512.0,512.0,512.0,trash bin,False,True,False
DJI_0312_3,1218,3,371.5,485.5,345.0,459.0,398.0,512.0,512.0,512.0,container,False,True,False
DJI_0009_12,1219,1,258.5,121.5,182.0,51.0,335.0,192.0,512.0,512.0,clutter,False,True,False
DJI_0009_12,1220,2,280.5,139.0,265.0,123.0,296.0,155.0,512.0,512.0,container,False,True,False
DJI_0009_12,1221,3,387.0,75.5,358.0,50.0,416.0,101.0,512.0,512.0,trash bin,False,True,False
DJI_0324_9,1222,1,107.5,461.0,74.0,428.0,141.0,494.0,512.0,512.0,flower pot,False,True,False
DJI_0324_9,1223,2,83.0,294.0,1.0,76.0,165.0,512.0,512.0,512.0,porch,False,True,False
DJI_0387_32,1224,1,451.0,298.0,409.0,248.0,493.0,348.0,500.0,500.0,container,False,True,False
DJI_0387_32,1225,2,456.5,401.5,413.0,322.0,500.0,481.0,500.0,500.0,clutter,False,True,False
G0013842_8,1226,1,153.0,255.0,37.0,1.0,269.0,509.0,512.0,512.0,porch,False,True,False
DJI_0124_39,1227,1,394.0,198.5,365.0,163.0,423.0,234.0,500.0,500.0,container,False,True,False
DJI_0137_17,1228,1,337.0,234.5,294.0,205.0,380.0,264.0,500.0,500.0,trash,False,True,False
DJI_0137_17,1229,2,431.5,258.0,407.0,231.0,456.0,285.0,500.0,500.0,container,False,True,False
DJI_0137_17,1230,3,456.5,271.0,431.0,232.0,482.0,310.0,500.0,500.0,trash bin,False,True,False
G0036458_17,1231,1,322.5,234.5,301.0,220.0,344.0,249.0,440.0,512.0,container,False,True,False
DJI_0307_38,1232,1,383.0,400.0,366.0,375.0,400.0,425.0,512.0,512.0,container,False,True,False
G0024074_22,1233,1,305.5,90.5,160.0,1.0,451.0,180.0,512.0,464.0,car,False,True,False
DJI_0009_9,1234,1,60.0,175.0,43.0,163.0,77.0,187.0,512.0,512.0,toy,False,False,True
DJI_0009_9,1235,2,331.0,262.0,309.0,242.0,353.0,282.0,512.0,512.0,toy,False,False,True
DJI_0009_9,1236,3,18.5,50.0,2.0,32.0,35.0,68.0,512.0,512.0,toy,False,False,True
DJI_0009_9,1237,4,20.5,106.0,1.0,86.0,40.0,126.0,512.0,512.0,toy,False,False,True
DJI_0009_9,1238,5,105.0,134.5,86.0,121.0,124.0,148.0,512.0,512.0,toy,False,False,True
DJI_0320_20,1239,1,317.5,459.0,299.0,439.0,336.0,479.0,512.0,512.0,container,False,True,False
DJI_0320_20,1240,2,442.0,318.5,408.0,290.0,476.0,347.0,512.0,512.0,container,False,True,False
DJI_0320_20,1241,3,469.5,448.0,449.0,435.0,490.0,461.0,512.0,512.0,container,False,True,False
DJI_0320_20,1242,4,230.0,102.0,199.0,79.0,261.0,125.0,512.0,512.0,container,False,True,False
DJI_0320_20,1243,5,144.0,488.0,111.0,465.0,177.0,511.0,512.0,512.0,gutter,False,True,False
G0024077_10,1244,1,183.5,308.0,148.0,277.0,219.0,339.0,512.0,512.0,tarp,False,True,False
G0013848_1,1245,1,344.5,278.5,322.0,258.0,367.0,299.0,512.0,512.0,trash bin,False,True,False
G0013848_1,1246,2,347.5,260.0,327.0,244.0,368.0,276.0,512.0,512.0,container,False,True,False
G0013848_1,1247,3,328.5,233.0,305.0,213.0,352.0,253.0,512.0,512.0,trash bin,False,True,False
G0013848_1,1248,4,311.0,275.5,291.0,259.0,331.0,292.0,512.0,512.0,container,False,True,False
G0013848_1,1249,5,467.0,70.5,422.0,4.0,512.0,137.0,512.0,512.0,porch,False,True,False
DJI_0026_20,1250,1,302.5,484.0,260.0,456.0,345.0,512.0,512.0,512.0,recycling bin,True,False,False
DJI_0026_20,1251,2,228.0,428.0,185.0,344.0,271.0,512.0,512.0,512.0,tarp,True,False,False
DJI_0026_20,1252,3,220.0,64.5,173.0,42.0,267.0,87.0,512.0,512.0,gutter,True,False,False
G0013863_2,1253,1,344.5,282.5,196.0,186.0,493.0,379.0,512.0,512.0,car,False,True,False
G0013863_2,1254,2,335.5,78.5,294.0,40.0,377.0,117.0,512.0,512.0,air conditioner,False,True,False
G0013863_2,1255,3,143.5,375.0,109.0,347.0,178.0,403.0,512.0,512.0,trash bin,False,True,False
DJI_0393_7,1256,1,295.5,343.5,259.0,310.0,332.0,377.0,500.0,500.0,container,False,True,False
DJI_0324_24,1257,1,324.5,212.5,280.0,181.0,369.0,244.0,512.0,512.0,flower pot,False,True,False
DJI_0324_24,1258,2,327.0,263.5,292.0,241.0,362.0,286.0,512.0,512.0,flower pot,False,True,False
DJI_0324_24,1259,3,294.5,140.0,278.0,123.0,311.0,157.0,512.0,512.0,flower pot,False,True,False
DJI_0324_24,1260,4,291.0,65.0,260.0,41.0,322.0,89.0,512.0,512.0,flower pot,False,True,False
G0013844_6,1261,1,105.5,159.5,1.0,77.0,210.0,242.0,512.0,512.0,ladder,False,True,False
G0013887_7,1262,1,233.0,422.0,211.0,400.0,255.0,444.0,512.0,512.0,container,True,False,False
G0013887_7,1263,2,185.0,459.5,167.0,447.0,203.0,472.0,512.0,512.0,container,True,False,False
G0013887_7,1264,3,51.5,412.5,40.0,403.0,63.0,422.0,512.0,512.0,container,True,False,False
G0013887_7,1265,4,354.5,474.0,325.0,449.0,384.0,499.0,512.0,512.0,container,True,False,False
DJI_0031_32,1266,1,206.0,396.0,142.0,343.0,270.0,449.0,512.0,512.0,trash bin,False,True,False
G0013867_13,1267,1,59.0,25.5,33.0,1.0,85.0,50.0,512.0,512.0,toy,False,True,False
DJI_0320_10,1268,1,273.5,62.5,267.0,56.0,280.0,69.0,512.0,512.0,container,False,True,False
DJI_0017_1,1269,1,195.5,339.5,185.0,326.0,206.0,353.0,512.0,512.0,container,True,False,False
DJI_0017_1,1270,2,401.5,371.0,373.0,332.0,430.0,410.0,512.0,512.0,flower pot,True,False,False
DJI_0025_19,1271,1,264.5,341.0,243.0,321.0,286.0,361.0,512.0,512.0,container,False,True,False
DJI_0077_21,1272,1,31.0,301.5,1.0,255.0,61.0,348.0,500.0,500.0,larvae,True,False,False
DJI_0077_21,1273,2,30.0,309.5,1.0,269.0,59.0,350.0,500.0,500.0,trash,True,False,False
DJI_0143_6,1274,1,410.0,58.5,376.0,24.0,444.0,93.0,500.0,500.0,trash bin,False,False,True
DJI_0143_6,1275,2,441.0,128.5,405.0,89.0,477.0,168.0,500.0,500.0,trash bin,False,False,True
G0013858_1,1276,2,65.0,146.5,56.0,138.0,74.0,155.0,512.0,512.0,container,False,True,False
G0013858_1,1277,3,66.0,131.0,58.0,123.0,74.0,139.0,512.0,512.0,container,False,True,False
DJI_0312_11,1278,1,164.5,219.5,141.0,199.0,188.0,240.0,512.0,512.0,flower pot,True,False,False
DJI_0312_11,1279,2,355.0,231.5,203.0,6.0,507.0,457.0,512.0,512.0,porch,True,False,False
G0024018_1,1280,1,111.5,326.0,25.0,265.0,198.0,387.0,512.0,512.0,porch,False,True,False
G0024018_4,1281,1,53.0,188.5,35.0,174.0,71.0,203.0,512.0,512.0,trash bin,False,True,False
G0024018_4,1282,2,45.5,269.5,18.0,251.0,73.0,288.0,512.0,512.0,trash bin,False,True,False
DJI_0317_22,1283,1,146.0,256.0,111.0,203.0,181.0,309.0,512.0,512.0,trash bin,True,False,False
DJI_0317_22,1284,2,191.5,246.0,168.0,222.0,215.0,270.0,512.0,512.0,container,True,False,False
DJI_0317_22,1285,3,175.0,293.5,135.0,251.0,215.0,336.0,512.0,512.0,recycling bin,True,False,False
DJI_0175_15,1286,1,357.0,257.5,335.0,239.0,379.0,276.0,500.0,500.0,flower pot,False,True,False
G0013865_22,1287,1,202.5,332.0,135.0,262.0,270.0,402.0,512.0,464.0,table,False,True,False
G0013865_22,1288,8,186.5,320.0,1.0,179.0,372.0,461.0,512.0,464.0,porch,False,True,False
DJI_0031_22,1289,1,394.5,70.5,375.0,43.0,414.0,98.0,512.0,512.0,flower pot,True,False,False
DJI_0016_2,1290,1,47.5,379.5,28.0,295.0,67.0,464.0,512.0,512.0,gutter,True,False,False
DJI_0427_4,1291,1,271.0,257.0,185.0,238.0,357.0,276.0,500.0,500.0,gutter,False,True,False
G0024039_8,1292,1,152.5,100.5,39.0,37.0,266.0,164.0,512.0,512.0,car,True,False,False
G0024039_8,1293,2,474.5,395.5,439.0,279.0,510.0,512.0,512.0,512.0,car,True,False,False
G0024039_8,1294,3,103.0,331.0,96.0,325.0,110.0,337.0,512.0,512.0,flower pot,True,False,False
G0024039_8,1295,4,121.0,339.0,115.0,333.0,127.0,345.0,512.0,512.0,flower pot,True,False,False
G0024039_8,1296,5,275.0,361.5,268.0,357.0,282.0,366.0,512.0,512.0,flower pot,True,False,False
G0024055_1,1297,1,409.5,267.0,307.0,167.0,512.0,367.0,512.0,512.0,car,False,True,False
G0036473_9,1298,1,297.5,488.0,276.0,467.0,319.0,509.0,512.0,512.0,container,False,True,False
G0036434_9,1299,1,110.0,61.0,97.0,52.0,123.0,70.0,512.0,512.0,flower pot,False,True,False
