photos,class,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,valid
G0024035_4,container,3,237.5,284.5,228.0,277.0,247.0,292.0,512.0,512.0,False
G0024035_4,container,4,238.5,298.5,229.0,292.0,248.0,305.0,512.0,512.0,False
G0024035_4,container,5,239.0,310.0,232.0,303.0,246.0,317.0,512.0,512.0,False
G0024035_4,container,6,230.5,318.5,221.0,310.0,240.0,327.0,512.0,512.0,False
G0024035_4,table,7,371.0,80.0,321.0,23.0,421.0,137.0,512.0,512.0,False
G0024035_4,container,8,292.0,16.0,287.0,12.0,297.0,20.0,512.0,512.0,False
G0013854_2,table,1,353.5,385.0,308.0,338.0,399.0,432.0,512.0,512.0,False
G0013854_2,chair,2,363.5,328.5,337.0,299.0,390.0,358.0,512.0,512.0,False
G0013854_2,chair,3,323.0,346.5,296.0,314.0,350.0,379.0,512.0,512.0,False
G0013854_2,chair,4,407.0,365.5,384.0,332.0,430.0,399.0,512.0,512.0,False
G0013854_2,chair,5,321.0,405.0,299.0,381.0,343.0,429.0,512.0,512.0,False
G0013854_2,chair,6,382.5,420.5,353.0,399.0,412.0,442.0,512.0,512.0,False
DJI_0028_26,container,1,202.5,148.5,192.0,136.0,213.0,161.0,512.0,512.0,False
G0024084_5,porch,1,152.5,348.0,2.0,184.0,303.0,512.0,440.0,512.0,False
G0024084_8,container,1,242.5,209.5,230.0,195.0,255.0,224.0,512.0,512.0,True
G0024084_8,container,2,113.0,210.5,99.0,195.0,127.0,226.0,512.0,512.0,True
G0024084_8,awning,3,194.0,301.5,45.0,257.0,343.0,346.0,512.0,512.0,True
G0024084_8,porch,4,407.5,401.0,327.0,290.0,488.0,512.0,512.0,512.0,True
G0024084_8,umbrella,5,69.0,48.0,3.0,1.0,135.0,95.0,512.0,512.0,True
G0024084_8,chair,6,385.0,426.0,354.0,395.0,416.0,457.0,512.0,512.0,True
G0024084_8,chair,7,429.5,481.5,394.0,457.0,465.0,506.0,512.0,512.0,True
G0024056_17,car,1,310.0,89.5,196.0,1.0,424.0,178.0,440.0,512.0,False
G0024058_9,container,1,491.5,322.5,481.0,312.0,502.0,333.0,512.0,512.0,False
G0024058_9,container,2,488.5,213.5,476.0,201.0,501.0,226.0,512.0,512.0,False
G0024058_9,container,3,460.0,219.5,453.0,210.0,467.0,229.0,512.0,512.0,False
G0024086_2,container,1,210.0,151.0,190.0,130.0,230.0,172.0,512.0,512.0,True
G0024086_2,container,2,183.0,169.0,161.0,150.0,205.0,188.0,512.0,512.0,True
G0013842_12,car,1,200.0,398.0,34.0,317.0,366.0,479.0,512.0,512.0,False
G0036444_3,container,1,53.5,402.5,30.0,376.0,77.0,429.0,512.0,512.0,False
DJI_0016_10,flower pot,1,138.5,388.5,123.0,365.0,154.0,412.0,512.0,512.0,False
DJI_0016_10,flower pot,2,266.0,210.0,242.0,183.0,290.0,237.0,512.0,512.0,False
DJI_0016_10,flower pot,3,105.5,399.0,95.0,386.0,116.0,412.0,512.0,512.0,False
DJI_0016_10,container,4,214.5,217.5,202.0,207.0,227.0,228.0,512.0,512.0,False
DJI_0016_10,container,5,28.5,484.5,15.0,466.0,42.0,503.0,512.0,512.0,False
G0024020_17,trash bin,1,90.0,167.0,71.0,155.0,109.0,179.0,440.0,512.0,False
DJI_0312_19,flower pot,1,113.0,453.5,91.0,421.0,135.0,486.0,512.0,512.0,False
DJI_0312_19,tarp,2,154.0,440.5,122.0,397.0,186.0,484.0,512.0,512.0,False
DJI_0312_19,porch,3,251.5,403.0,210.0,294.0,293.0,512.0,512.0,512.0,False
G0036442_9,container,1,21.0,257.0,5.0,245.0,37.0,269.0,512.0,512.0,True
G0036442_9,container,2,168.0,210.0,155.0,197.0,181.0,223.0,512.0,512.0,True
G0024070_10,container,1,336.0,423.0,327.0,412.0,345.0,434.0,512.0,512.0,False
DJI_0009_10,pot,1,490.5,23.0,476.0,7.0,505.0,39.0,512.0,512.0,False
G0013832_5,chair,1,220.5,128.5,198.0,104.0,243.0,153.0,440.0,512.0,False
G0036431_2,pool,1,221.0,281.0,1.0,50.0,441.0,512.0,512.0,512.0,False
G0036458_23,container,1,364.0,44.0,334.0,14.0,394.0,74.0,440.0,464.0,True
G0036458_23,container,2,52.5,160.5,36.0,147.0,69.0,174.0,440.0,464.0,True
G0036458_23,container,3,15.0,164.5,1.0,149.0,29.0,180.0,440.0,464.0,True
DJI_0021_0,porch,1,329.0,224.5,146.0,1.0,512.0,448.0,512.0,512.0,False
DJI_0322_4,container,1,439.5,326.0,422.0,298.0,457.0,354.0,512.0,512.0,False
DJI_0322_4,container,2,429.0,294.0,416.0,277.0,442.0,311.0,512.0,512.0,False
DJI_0322_4,tarp,3,431.0,243.0,389.0,202.0,473.0,284.0,512.0,512.0,False
G0013836_19,umbrella,1,430.5,338.0,363.0,250.0,498.0,426.0,512.0,464.0,False
G0013836_19,chair,2,408.0,110.0,369.0,79.0,447.0,141.0,512.0,464.0,False
G0024060_15,drain,1,397.5,283.5,372.0,257.0,423.0,310.0,512.0,512.0,False
G0024060_15,car,2,87.5,373.0,1.0,291.0,174.0,455.0,512.0,512.0,False
G0036457_19,container,1,64.0,407.5,44.0,386.0,84.0,429.0,512.0,464.0,False
DJI_0299_9,trash bin,1,441.0,418.0,401.0,374.0,481.0,462.0,512.0,512.0,False
DJI_0025_46,porch,1,270.5,239.0,35.0,38.0,506.0,440.0,512.0,440.0,True
DJI_0017_43,flower pot,1,284.0,276.5,272.0,262.0,296.0,291.0,512.0,440.0,False
DJI_0017_43,container,2,342.0,246.0,332.0,229.0,352.0,263.0,512.0,440.0,False
DJI_0017_43,porch,3,344.0,252.5,179.0,65.0,509.0,440.0,512.0,440.0,False
DJI_0017_43,flower pot,4,214.0,219.5,190.0,205.0,238.0,234.0,512.0,440.0,False
G0024056_8,container,1,386.0,29.5,365.0,11.0,407.0,48.0,512.0,512.0,False
G0024056_8,flower pot,2,392.5,30.5,375.0,13.0,410.0,48.0,512.0,512.0,False
G0024056_8,container,3,458.0,11.0,447.0,1.0,469.0,21.0,512.0,512.0,False
DJI_0027_2,container,1,446.0,503.5,436.0,495.0,456.0,512.0,512.0,512.0,False
DJI_0027_2,clutter,2,326.0,414.5,274.0,369.0,378.0,460.0,512.0,512.0,False
DJI_0027_2,trash bin,3,415.5,470.5,374.0,430.0,457.0,511.0,512.0,512.0,False
DJI_0027_2,porch,4,226.0,417.0,11.0,332.0,441.0,502.0,512.0,512.0,False
G0036536_9,container,1,241.0,8.0,226.0,1.0,256.0,15.0,512.0,512.0,False
G0036536_9,container,2,239.0,30.5,226.0,18.0,252.0,43.0,512.0,512.0,False
G0013833_10,air conditioner,1,311.5,292.0,280.0,261.0,343.0,323.0,512.0,512.0,False
G0013884_7,pot,1,131.5,50.0,111.0,31.0,152.0,69.0,512.0,512.0,False
G0024044_10,car,1,70.5,335.0,1.0,206.0,140.0,464.0,512.0,512.0,False
G0036473_10,container,1,162.0,497.0,141.0,484.0,183.0,510.0,512.0,512.0,False
G0013877_2,container,1,87.5,248.5,67.0,230.0,108.0,267.0,512.0,512.0,False
G0013877_2,pot,2,89.0,250.0,68.0,230.0,110.0,270.0,512.0,512.0,False
G0024035_12,chair,1,214.5,45.0,177.0,23.0,252.0,67.0,512.0,512.0,False
G0024035_12,chair,2,283.0,32.5,247.0,4.0,319.0,61.0,512.0,512.0,False
DJI_0024_11,porch,1,295.5,306.0,82.0,100.0,509.0,512.0,512.0,512.0,False
DJI_0024_11,container,2,328.0,117.5,317.0,104.0,339.0,131.0,512.0,512.0,False
DJI_0024_11,container,3,300.0,24.5,279.0,3.0,321.0,46.0,512.0,512.0,False
G0013843_10,chair,2,240.5,36.0,207.0,8.0,274.0,64.0,512.0,512.0,False
G0036539_18,container,1,79.0,56.5,59.0,41.0,99.0,72.0,512.0,464.0,True
G0024052_23,container,1,59.5,444.5,36.0,428.0,83.0,461.0,440.0,464.0,False
G0024052_23,container,2,281.0,440.0,250.0,417.0,312.0,463.0,440.0,464.0,False
DJI_0031_5,toy,1,228.5,92.0,9.0,1.0,448.0,183.0,512.0,512.0,False
G0036445_2,container,1,61.0,168.5,38.0,151.0,84.0,186.0,512.0,512.0,False
G0036445_2,container,2,10.0,155.0,1.0,142.0,19.0,168.0,512.0,512.0,False
G0036445_2,flower pot,3,31.0,233.0,10.0,212.0,52.0,254.0,512.0,512.0,False
G0036445_2,flower pot,4,78.0,327.0,48.0,301.0,108.0,353.0,512.0,512.0,False
G0036445_2,flower pot,5,127.0,413.5,97.0,386.0,157.0,441.0,512.0,512.0,False
G0036445_2,pool,6,38.0,431.5,2.0,351.0,74.0,512.0,512.0,512.0,False
G0024057_16,container,1,161.0,46.5,150.0,33.0,172.0,60.0,512.0,512.0,False
G0024057_16,umbrella,2,442.5,125.0,373.0,37.0,512.0,213.0,512.0,512.0,False
G0024018_20,car,1,334.0,174.5,290.0,70.0,378.0,279.0,512.0,464.0,False
G0024076_10,table,1,271.0,194.0,251.0,167.0,291.0,221.0,512.0,512.0,False
G0024076_10,table,2,437.5,228.0,367.0,173.0,508.0,283.0,512.0,512.0,False
G0024076_10,chair,3,435.5,163.5,410.0,134.0,461.0,193.0,512.0,512.0,False
G0024076_10,chair,4,422.0,304.5,385.0,274.0,459.0,335.0,512.0,512.0,False
G0024076_10,chair,5,335.5,211.5,307.0,179.0,364.0,244.0,512.0,512.0,False
G0013867_7,porch,1,310.0,315.5,146.0,123.0,474.0,508.0,512.0,512.0,False
G0013867_7,table,2,341.5,281.5,304.0,237.0,379.0,326.0,512.0,512.0,False
G0013867_7,table,3,264.0,458.0,209.0,415.0,319.0,501.0,512.0,512.0,False
G0024085_23,container,1,92.0,367.5,78.0,353.0,106.0,382.0,440.0,464.0,False
G0024085_23,container,2,65.0,362.5,52.0,346.0,78.0,379.0,440.0,464.0,False
G0024085_23,chair,3,22.5,367.5,1.0,336.0,44.0,399.0,440.0,464.0,False
G0024085_23,table,4,249.0,423.0,200.0,382.0,298.0,464.0,440.0,464.0,False
G0013831_6,table,1,360.0,438.5,306.0,387.0,414.0,490.0,512.0,512.0,False
DJI_0028_11,container,1,432.0,154.5,384.0,106.0,480.0,203.0,512.0,512.0,False
DJI_0297_43,flower pot,1,283.5,57.5,255.0,28.0,312.0,87.0,512.0,440.0,False
DJI_0297_43,flower pot,2,326.5,37.0,298.0,10.0,355.0,64.0,512.0,440.0,False
G0013835_5,car,1,137.5,234.0,23.0,165.0,252.0,303.0,440.0,512.0,False
G0013847_2,flower pot,1,400.5,235.5,379.0,208.0,422.0,263.0,512.0,512.0,False
G0013847_2,flower pot,2,390.0,383.0,366.0,359.0,414.0,407.0,512.0,512.0,False
G0013847_2,flower pot,3,333.5,440.5,314.0,422.0,353.0,459.0,512.0,512.0,False
G0013847_2,container,4,400.5,240.0,379.0,217.0,422.0,263.0,512.0,512.0,False
G0013847_2,container,5,394.0,383.5,370.0,363.0,418.0,404.0,512.0,512.0,False
G0013847_2,basketball,7,171.0,416.0,108.0,331.0,234.0,501.0,512.0,512.0,False
G0036427_20,hose,1,53.0,136.5,35.0,120.0,71.0,153.0,512.0,464.0,False
DJI_0299_43,trash bin,1,97.0,327.5,70.0,292.0,124.0,363.0,512.0,440.0,False
DJI_0299_43,trash bin,2,71.5,385.0,35.0,340.0,108.0,430.0,512.0,440.0,False
DJI_0299_43,trash bin,3,105.5,376.5,86.0,348.0,125.0,405.0,512.0,440.0,False
G0036545_18,container,1,436.5,309.5,425.0,299.0,448.0,320.0,512.0,464.0,True
G0036545_18,container,2,373.0,368.0,363.0,356.0,383.0,380.0,512.0,464.0,True
G0036545_18,container,3,421.0,391.0,410.0,380.0,432.0,402.0,512.0,464.0,True
G0036545_18,container,4,372.0,442.0,362.0,434.0,382.0,450.0,512.0,464.0,True
G0036545_18,container,5,346.0,447.5,337.0,440.0,355.0,455.0,512.0,464.0,True
DJI_0040_12,basketball,1,130.0,401.0,50.0,290.0,210.0,512.0,512.0,512.0,True
DJI_0001_34,pot,1,142.0,477.5,102.0,443.0,182.0,512.0,512.0,512.0,False
G0013841_7,chair,1,415.5,245.5,385.0,217.0,446.0,274.0,512.0,512.0,True
G0013841_7,chair,2,447.5,357.0,425.0,333.0,470.0,381.0,512.0,512.0,True
G0013841_7,table,3,474.0,331.5,457.0,318.0,491.0,345.0,512.0,512.0,True
G0024060_2,container,1,291.5,24.5,265.0,1.0,318.0,48.0,512.0,512.0,False
G0024060_2,trash bin,2,291.5,32.0,268.0,8.0,315.0,56.0,512.0,512.0,False
G0013854_16,trash bin,1,57.5,286.5,37.0,270.0,78.0,303.0,512.0,512.0,False
G0013854_16,trash bin,2,89.0,277.0,69.0,263.0,109.0,291.0,512.0,512.0,False
G0013854_16,container,3,124.0,321.5,109.0,303.0,139.0,340.0,512.0,512.0,False
G0013854_16,container,4,88.0,275.5,70.0,259.0,106.0,292.0,512.0,512.0,False
G0013854_16,container,5,59.5,284.0,38.0,263.0,81.0,305.0,512.0,512.0,False
G0024051_4,flower pot,1,102.0,213.0,74.0,180.0,130.0,246.0,512.0,512.0,False
G0024051_4,chair,2,71.0,432.0,33.0,408.0,109.0,456.0,512.0,512.0,False
G0024051_4,chair,3,144.5,368.0,69.0,308.0,220.0,428.0,512.0,512.0,False
G0024051_4,chair,4,129.0,484.5,99.0,457.0,159.0,512.0,512.0,512.0,False
G0036460_4,container,1,230.0,243.0,214.0,225.0,246.0,261.0,512.0,512.0,False
G0024070_16,hose,1,54.5,203.0,34.0,177.0,75.0,229.0,512.0,512.0,False
G0024070_16,porch,2,412.5,265.5,313.0,104.0,512.0,427.0,512.0,512.0,False
G0036436_15,gutter,1,337.0,386.5,162.0,337.0,512.0,436.0,512.0,512.0,False
G0024043_5,car,1,131.5,272.0,1.0,211.0,262.0,333.0,440.0,512.0,False
G0013835_14,toy,1,154.5,389.5,128.0,371.0,181.0,408.0,512.0,512.0,False
G0013835_14,toy,2,247.0,392.0,205.0,370.0,289.0,414.0,512.0,512.0,False
G0013835_14,toy,3,182.0,378.0,145.0,343.0,219.0,413.0,512.0,512.0,False
G0013835_14,pool,4,223.5,152.5,82.0,1.0,365.0,304.0,512.0,512.0,False
G0013835_14,chair,5,108.5,386.0,86.0,360.0,131.0,412.0,512.0,512.0,False
G0013857_1,flower pot,1,429.0,132.0,401.0,96.0,457.0,168.0,512.0,512.0,False
G0013857_1,container,2,437.0,150.5,416.0,133.0,458.0,168.0,512.0,512.0,False
DJI_0309_0,trash bin,1,172.0,60.0,132.0,19.0,212.0,101.0,512.0,512.0,True
G0024083_19,container,1,152.0,197.0,132.0,182.0,172.0,212.0,512.0,464.0,False
G0036499_18,bucket,1,18.5,278.0,2.0,256.0,35.0,300.0,512.0,464.0,False
DJI_0033_46,flower pot,1,410.5,237.5,379.0,212.0,442.0,263.0,512.0,440.0,False
G0013835_7,container,1,492.0,308.5,474.0,286.0,510.0,331.0,512.0,512.0,False
G0013864_10,table,1,278.0,436.5,213.0,362.0,343.0,511.0,512.0,512.0,False
G0013864_10,chair,2,446.0,248.0,418.0,202.0,474.0,294.0,512.0,512.0,False
G0013864_10,chair,3,450.0,167.5,427.0,140.0,473.0,195.0,512.0,512.0,False
G0013864_10,porch,4,414.0,215.5,316.0,37.0,512.0,394.0,512.0,512.0,False
G0024030_4,umbrella,1,326.0,385.5,253.0,297.0,399.0,474.0,512.0,512.0,True
DJI_0017_19,flower pot,1,405.0,390.5,386.0,368.0,424.0,413.0,512.0,512.0,False
DJI_0017_19,flower pot,2,395.0,489.0,373.0,466.0,417.0,512.0,512.0,512.0,False
DJI_0017_19,flower pot,3,489.0,396.0,466.0,363.0,512.0,429.0,512.0,512.0,False
G0024052_22,container,1,18.0,80.5,1.0,58.0,35.0,103.0,512.0,464.0,False
G0024052_22,chair,2,70.0,212.5,1.0,146.0,139.0,279.0,512.0,464.0,False
G0013868_23,car,1,107.5,296.5,1.0,131.0,214.0,462.0,440.0,464.0,False
G0036430_8,pool,1,393.0,135.0,274.0,1.0,512.0,269.0,512.0,512.0,False
G0036430_8,flower pot,2,238.0,192.5,226.0,181.0,250.0,204.0,512.0,512.0,False
DJI_0017_2,porch,1,131.0,339.5,1.0,167.0,261.0,512.0,512.0,512.0,True
G0013855_19,porch,1,225.5,272.0,52.0,135.0,399.0,409.0,512.0,464.0,True
DJI_0017_10,porch,1,150.0,191.5,2.0,1.0,298.0,382.0,512.0,512.0,False
G0013862_7,flower pot,1,469.5,105.0,456.0,88.0,483.0,122.0,512.0,512.0,True
G0013862_7,flower pot,2,438.0,123.0,424.0,106.0,452.0,140.0,512.0,512.0,True
G0013862_7,flower pot,3,464.0,72.0,447.0,57.0,481.0,87.0,512.0,512.0,True
G0013877_12,table,1,295.0,259.5,216.0,193.0,374.0,326.0,512.0,512.0,False
G0024061_13,container,1,346.0,215.0,336.0,203.0,356.0,227.0,512.0,512.0,False
G0024061_13,container,2,271.0,255.0,263.0,246.0,279.0,264.0,512.0,512.0,False
G0024061_13,container,3,309.0,318.0,299.0,306.0,319.0,330.0,512.0,512.0,False
G0024061_13,chair,4,252.5,450.0,218.0,388.0,287.0,512.0,512.0,512.0,False
G0013846_7,umbrella,1,400.0,131.5,330.0,66.0,470.0,197.0,512.0,512.0,False
G0013846_7,porch,2,378.5,131.5,247.0,1.0,510.0,262.0,512.0,512.0,False
G0024071_7,trash bin,1,423.0,328.0,403.0,312.0,443.0,344.0,512.0,512.0,False
DJI_0007_21,container,1,394.0,91.5,374.0,73.0,414.0,110.0,512.0,512.0,True
DJI_0009_1,toy,1,349.0,335.0,315.0,292.0,383.0,378.0,512.0,512.0,False
DJI_0009_1,toy,2,176.5,320.5,160.0,303.0,193.0,338.0,512.0,512.0,False
DJI_0009_1,toy,3,68.5,479.5,51.0,468.0,86.0,491.0,512.0,512.0,False
G0036504_0,flower pot,1,137.5,197.0,123.0,187.0,152.0,207.0,512.0,512.0,False
G0036504_0,flower pot,2,161.5,173.5,147.0,164.0,176.0,183.0,512.0,512.0,False
G0036504_0,flower pot,3,187.0,155.0,170.0,143.0,204.0,167.0,512.0,512.0,False
G0036504_0,flower pot,4,205.0,136.5,194.0,123.0,216.0,150.0,512.0,512.0,False
G0036504_0,flower pot,5,261.5,79.5,246.0,68.0,277.0,91.0,512.0,512.0,False
G0036504_0,flower pot,6,286.0,59.5,272.0,50.0,300.0,69.0,512.0,512.0,False
G0036504_0,flower pot,7,242.0,99.5,227.0,89.0,257.0,110.0,512.0,512.0,False
G0036504_0,flower pot,8,221.5,122.0,206.0,112.0,237.0,132.0,512.0,512.0,False
G0024071_23,pool,1,77.5,210.0,1.0,4.0,154.0,416.0,440.0,464.0,False
DJI_0312_29,flower pot,1,369.5,261.5,353.0,239.0,386.0,284.0,512.0,512.0,False
DJI_0312_29,flower pot,2,213.0,141.0,191.0,121.0,235.0,161.0,512.0,512.0,False
DJI_0312_29,flower pot,3,241.0,185.0,229.0,171.0,253.0,199.0,512.0,512.0,False
DJI_0312_29,flower pot,4,224.5,274.0,203.0,257.0,246.0,291.0,512.0,512.0,False
DJI_0030_2,umbrella,1,98.0,87.5,2.0,1.0,194.0,174.0,512.0,512.0,True
DJI_0030_2,flower pot,2,476.5,204.0,456.0,175.0,497.0,233.0,512.0,512.0,True
G0024080_2,chair,1,405.0,338.0,376.0,310.0,434.0,366.0,512.0,512.0,False
G0024080_2,chair,2,368.0,234.5,341.0,204.0,395.0,265.0,512.0,512.0,False
G0024080_2,container,3,134.5,147.0,113.0,121.0,156.0,173.0,512.0,512.0,False
G0024057_12,car,1,349.5,306.0,203.0,204.0,496.0,408.0,512.0,512.0,False
DJI_0003_0,trash bin,1,128.0,272.0,74.0,231.0,182.0,313.0,512.0,512.0,False
DJI_0003_0,trash bin,2,153.0,334.0,102.0,297.0,204.0,371.0,512.0,512.0,False
DJI_0003_0,gutter,3,168.0,85.0,104.0,75.0,232.0,95.0,512.0,512.0,False
DJI_0003_0,pot,4,357.0,135.5,335.0,113.0,379.0,158.0,512.0,512.0,False
G0013879_5,table,1,265.0,154.5,176.0,63.0,354.0,246.0,440.0,512.0,False
DJI_0035_12,umbrella,1,249.0,407.0,21.0,302.0,477.0,512.0,512.0,512.0,False
DJI_0010_36,flower pot,1,113.5,222.0,94.0,203.0,133.0,241.0,512.0,512.0,False
G0024056_9,car,1,379.5,158.5,274.0,20.0,485.0,297.0,512.0,512.0,False
G0024040_16,container,1,200.5,39.0,188.0,22.0,213.0,56.0,512.0,512.0,False
G0024057_14,pool,1,395.0,227.0,278.0,106.0,512.0,348.0,512.0,512.0,False
DJI_0294_44,container,1,493.0,393.5,474.0,370.0,512.0,417.0,512.0,440.0,False
G0013864_11,chair,1,111.5,204.0,80.0,178.0,143.0,230.0,440.0,512.0,False
G0013864_11,table,2,47.5,187.5,1.0,140.0,94.0,235.0,440.0,512.0,False
G0024082_3,flower pot,1,99.5,154.5,68.0,117.0,131.0,192.0,512.0,512.0,False
G0024082_3,flower pot,2,86.5,227.0,44.0,192.0,129.0,262.0,512.0,512.0,False
G0024082_3,flower pot,3,79.0,286.0,41.0,240.0,117.0,332.0,512.0,512.0,False
G0024082_3,flower pot,4,96.5,70.5,56.0,34.0,137.0,107.0,512.0,512.0,False
G0013877_15,trash bin,1,326.5,59.5,298.0,26.0,355.0,93.0,512.0,512.0,False
G0013877_15,trash bin,2,340.5,13.0,310.0,1.0,371.0,25.0,512.0,512.0,False
G0036433_21,flower pot,1,23.0,17.0,2.0,1.0,44.0,33.0,512.0,464.0,False
DJI_0308_31,flower pot,1,246.0,378.5,229.0,357.0,263.0,400.0,416.0,512.0,False
DJI_0308_31,flower pot,2,231.5,396.0,221.0,382.0,242.0,410.0,416.0,512.0,False
DJI_0308_31,gutter,3,136.5,390.0,106.0,380.0,167.0,400.0,416.0,512.0,False
G0024069_3,tarp,1,478.0,194.5,451.0,140.0,505.0,249.0,512.0,512.0,False
G0024072_10,container,2,106.5,485.5,90.0,465.0,123.0,506.0,512.0,512.0,True
G0036437_2,toy,1,196.5,477.0,168.0,444.0,225.0,510.0,512.0,512.0,True
G0036437_2,container,2,353.0,473.0,333.0,455.0,373.0,491.0,512.0,512.0,True
G0013849_1,table,1,471.0,379.0,445.0,350.0,497.0,408.0,512.0,512.0,False
G0013849_1,chair,2,444.0,431.5,417.0,408.0,471.0,455.0,512.0,512.0,False
G0013849_1,table,3,449.0,341.0,408.0,313.0,490.0,369.0,512.0,512.0,False
G0024075_4,tarp,1,115.5,347.5,77.0,313.0,154.0,382.0,512.0,512.0,False
G0024075_4,tarp,2,174.5,390.5,1.0,272.0,348.0,509.0,512.0,512.0,False
G0024075_4,chair,3,389.0,255.0,359.0,218.0,419.0,292.0,512.0,512.0,False
G0024075_4,chair,4,481.5,347.0,451.0,322.0,512.0,372.0,512.0,512.0,False
G0024087_22,car,1,147.0,251.0,11.0,173.0,283.0,329.0,512.0,464.0,False
G0024069_7,umbrella,1,434.5,438.0,357.0,367.0,512.0,509.0,512.0,512.0,False
G0036428_19,hose,1,210.5,53.5,170.0,31.0,251.0,76.0,512.0,464.0,True
G0013835_10,car,1,399.5,322.0,297.0,254.0,502.0,390.0,512.0,512.0,False
G0024052_17,trash bin,1,204.0,142.0,169.0,113.0,239.0,171.0,440.0,512.0,True
G0013844_0,car,1,131.5,233.5,1.0,139.0,262.0,328.0,512.0,512.0,False
G0013835_13,chair,1,234.5,362.5,197.0,321.0,272.0,404.0,512.0,512.0,False
G0036463_14,bucket,1,477.0,421.0,461.0,409.0,493.0,433.0,512.0,512.0,True
G0036463_14,bucket,2,501.5,406.0,491.0,384.0,512.0,428.0,512.0,512.0,True
G0036463_14,clutter,3,403.5,443.0,353.0,403.0,454.0,483.0,512.0,512.0,True
G0036463_14,ladder,4,393.5,248.0,280.0,177.0,507.0,319.0,512.0,512.0,True
DJI_0016_9,flower pot,1,186.5,402.0,164.0,379.0,209.0,425.0,512.0,512.0,False
DJI_0016_9,flower pot,2,273.0,409.0,251.0,377.0,295.0,441.0,512.0,512.0,False
DJI_0021_20,container,1,129.0,273.5,111.0,257.0,147.0,290.0,512.0,512.0,False
DJI_0021_20,container,2,191.5,257.5,174.0,244.0,209.0,271.0,512.0,512.0,False
G0024031_16,umbrella,1,349.0,370.0,264.0,319.0,434.0,421.0,512.0,512.0,True
G0024031_16,porch,2,243.0,385.5,60.0,318.0,426.0,453.0,512.0,512.0,True
DJI_0007_41,pot,1,51.0,139.0,32.0,121.0,70.0,157.0,512.0,440.0,False
DJI_0007_41,pot,2,122.5,229.5,109.0,212.0,136.0,247.0,512.0,440.0,False
DJI_0007_41,pot,3,46.5,196.0,17.0,169.0,76.0,223.0,512.0,440.0,False
G0036490_9,flower pot,1,390.0,410.0,372.0,392.0,408.0,428.0,512.0,512.0,False
G0036490_9,flower pot,2,467.5,118.0,453.0,99.0,482.0,137.0,512.0,512.0,False
G0036490_9,flower pot,3,489.5,120.5,475.0,102.0,504.0,139.0,512.0,512.0,False
G0024040_11,car,1,284.5,56.5,165.0,1.0,404.0,112.0,440.0,512.0,False
G0024059_16,air conditioner,1,27.5,490.0,7.0,468.0,48.0,512.0,512.0,512.0,True
G0024035_5,kayak,1,50.5,186.5,1.0,87.0,100.0,286.0,440.0,512.0,False
G0024055_2,car,1,239.0,145.5,90.0,41.0,388.0,250.0,512.0,512.0,False
DJI_0033_37,flower pot,1,91.0,414.5,48.0,369.0,134.0,460.0,512.0,512.0,False
DJI_0033_37,flower pot,2,104.0,369.0,71.0,342.0,137.0,396.0,512.0,512.0,False
DJI_0305_36,basketball,1,185.0,136.5,27.0,33.0,343.0,240.0,512.0,512.0,False
G0024084_11,chair,1,215.0,53.0,175.0,32.0,255.0,74.0,440.0,512.0,True
G0024084_11,table,2,131.0,31.0,81.0,1.0,181.0,61.0,440.0,512.0,True
G0024059_22,toy,1,290.5,423.0,267.0,403.0,314.0,443.0,512.0,464.0,False
G0024059_22,gutter,2,324.0,401.5,136.0,391.0,512.0,412.0,512.0,464.0,False
G0024059_22,gutter,3,139.0,208.0,132.0,1.0,146.0,415.0,512.0,464.0,False
G0024059_22,chair,4,89.5,281.0,60.0,219.0,119.0,343.0,512.0,464.0,False
G0024059_22,container,5,59.0,191.0,47.0,181.0,71.0,201.0,512.0,464.0,False
G0024059_22,container,6,33.0,189.0,26.0,183.0,40.0,195.0,512.0,464.0,False
G0024059_22,container,7,36.0,204.5,27.0,198.0,45.0,211.0,512.0,464.0,False
G0036499_17,trash bin,1,270.5,291.0,253.0,268.0,288.0,314.0,440.0,512.0,False
G0013859_18,table,1,435.0,80.5,362.0,29.0,508.0,132.0,512.0,464.0,False
DJI_0292_13,flower pot,3,315.5,437.0,294.0,419.0,337.0,455.0,512.0,512.0,False
DJI_0292_13,flower pot,4,315.0,455.5,302.0,443.0,328.0,468.0,512.0,512.0,False
DJI_0292_13,flower pot,5,278.5,449.5,251.0,414.0,306.0,485.0,512.0,512.0,False
DJI_0292_13,porch,6,372.0,160.0,236.0,1.0,508.0,319.0,512.0,512.0,False
DJI_0030_27,flower pot,1,159.0,78.5,127.0,50.0,191.0,107.0,512.0,512.0,False
DJI_0027_3,porch,1,421.5,281.5,331.0,120.0,512.0,443.0,512.0,512.0,False
G0013855_21,trash bin,1,223.0,30.5,202.0,14.0,244.0,47.0,512.0,464.0,False
G0013855_21,trash bin,2,227.0,59.0,203.0,41.0,251.0,77.0,512.0,464.0,False
G0013855_21,trash bin,3,195.5,80.0,179.0,63.0,212.0,97.0,512.0,464.0,False
G0013855_21,trash bin,4,224.0,85.0,206.0,68.0,242.0,102.0,512.0,464.0,False
G0013855_21,trash bin,5,211.0,109.0,185.0,91.0,237.0,127.0,512.0,464.0,False
